Time,SatTemp:,SatHumidity:,SatPressure:,SatAccel:,SatGpsNr:,SatLat:,SatLon:,SatGPSAlt:,PacketRssi:,BaseTemp:,BaseHumidity:,BasePressure:,TrackAltAngle:,TrackAziAngle,BaseGpsNr:,BaseLat:,BaseLon:,BaseGPSAlt:
37999,25.7,37.9,984.554,10.28,12.0,48.3991,13.45267,342.2,-110.0,23.2,37.9,974.351,-135.0,0.0,7.0,48.4015,13.44931,321.3
37999,25.7,38.0,991.19,10.17,12.0,48.3991,13.45267,342.2,-109.0,23.2,38.0,974.335,-135.0,0.0,7.0,48.4015,13.44931,321.3
37999,25.7,38.0,993.899,10.174,12.0,48.3991,13.45267,342.2,-107.0,23.3,38.0,974.334,-135.0,0.0,7.0,48.4015,13.4493,321.5
38000,25.7,37.9,984.701,10.196,12.0,48.3991,13.45267,342.2,-109.0,23.3,38.1,974.34,-135.0,0.0,7.0,48.4015,13.4493,321.5
38000,25.7,37.8,976.416,10.151,12.0,48.3991,13.45267,342.2,-106.0,23.3,38.2,974.332,-135.0,0.0,7.0,48.4015,13.4493,321.5
38000,25.7,37.8,974.1,10.135,12.0,48.3991,13.45267,342.3,-105.0,23.4,38.3,974.312,-135.0,0.0,5.0,48.4015,13.4493,321.5
38001,25.7,37.8,973.462,10.164,12.0,48.3991,13.45267,342.3,-106.0,23.4,38.4,974.308,-135.0,0.0,5.0,48.4015,13.4493,321.5
38001,25.7,37.8,973.346,10.098,12.0,48.3991,13.45267,342.3,-107.0,23.5,38.4,974.35,-135.0,0.0,5.0,48.4015,13.4493,321.5
38001,25.7,37.8,973.342,10.111,12.0,48.3991,13.45267,342.3,-108.0,23.5,38.3,974.389,-135.0,0.0,8.0,48.40151,13.44929,321.8
38002,25.7,37.8,973.314,10.188,12.0,48.3991,13.45267,342.3,-107.0,23.5,38.3,974.338,-135.0,0.0,8.0,48.40151,13.44929,321.8
38002,25.7,37.8,973.327,10.085,12.0,48.3991,13.45267,342.3,-107.0,23.5,38.4,974.355,-135.0,0.0,8.0,48.40151,13.44929,321.8
38002,25.7,37.8,973.329,10.109,12.0,48.3991,13.45267,342.5,-107.0,23.6,38.5,974.347,-135.0,0.0,10.0,48.40151,13.44928,322.1
38003,25.7,37.8,973.308,10.161,12.0,48.3991,13.45267,342.5,-107.0,23.6,38.4,974.341,-135.0,0.0,10.0,48.40151,13.44928,322.1
38003,25.7,37.8,973.395,10.261,12.0,48.3991,13.45267,342.5,-108.0,23.6,38.4,974.355,-135.0,0.0,10.0,48.40151,13.44928,322.1
38003,25.7,37.8,973.297,10.178,12.0,48.3991,13.45267,342.4,-108.0,23.6,38.2,974.377,-135.0,0.0,10.0,48.40151,13.44929,325.4
38004,25.7,37.8,973.307,10.084,12.0,48.3991,13.45267,342.4,-108.0,23.6,37.9,974.333,-135.0,0.0,10.0,48.40151,13.44929,325.4
38004,25.7,37.8,973.311,10.135,12.0,48.3991,13.45267,342.4,-108.0,23.6,37.7,974.34,-135.0,0.0,10.0,48.40151,13.44929,325.4
38004,25.7,37.8,973.308,10.134,12.0,48.3991,13.45267,342.3,-108.0,23.5,37.6,974.35,-135.0,0.0,12.0,48.4015,13.44928,327.4
38005,25.7,37.8,973.306,10.111,12.0,48.3991,13.45267,342.3,-106.0,23.5,37.6,974.31,-135.0,0.0,12.0,48.4015,13.44928,327.4
38005,25.7,37.8,973.302,10.111,12.0,48.3991,13.45267,342.3,-107.0,23.5,37.4,974.341,-135.0,0.0,12.0,48.4015,13.44928,327.4
38005,25.7,37.8,973.283,10.159,12.0,48.3991,13.45267,342.3,-109.0,23.5,37.4,974.383,-135.0,0.0,11.0,48.4015,13.44928,329.7
38006,25.7,37.8,973.324,10.098,12.0,48.3991,13.45267,342.3,-109.0,23.5,37.3,974.359,-135.0,0.0,11.0,48.4015,13.44928,329.7
38006,25.7,37.8,973.303,10.122,12.0,48.3991,13.45267,342.3,-108.0,23.5,37.3,974.34,-135.0,0.0,11.0,48.4015,13.44928,329.7
38006,25.7,37.8,973.312,10.109,12.0,48.3991,13.45267,342.5,-112.0,23.5,37.2,974.354,-135.0,0.0,12.0,48.4015,13.44928,331.4
38007,25.7,37.8,973.297,10.098,12.0,48.3991,13.45267,342.5,-112.0,23.5,37.1,974.347,-135.0,0.0,12.0,48.4015,13.44928,331.4
38007,25.7,NaN,10.109,0.042,NaN,-0.00111,0.00235,36.9,974362.0,-135.0,0.0,0.012,484015.0,1344928.0,3314.0,48.4015,13.44928,331.4
38007,25.7,37.8,973.3,10.109,12.0,48.3991,13.45267,342.6,-112.0,23.5,36.8,974.333,-135.0,0.0,11.0,48.40151,13.44927,332.7
38008,25.7,37.8,973.295,10.098,12.0,48.3991,13.45267,342.6,-112.0,23.5,36.7,974.317,-135.0,0.0,11.0,48.40151,13.44927,332.7
38008,25.7,37.8,973.259,10.122,12.0,48.3991,13.45267,342.6,-118.0,23.5,36.6,974.345,-135.0,0.0,11.0,48.40151,13.44927,332.7
38008,25.7,37.8,973.281,10.111,12.0,48.3991,13.45267,342.8,-126.0,23.4,36.6,974.353,-135.0,0.0,11.0,48.40151,13.44927,333.3
38009,25.7,37.8,973.27,10.135,12.0,48.3991,13.45267,342.8,-115.0,23.4,36.7,974.315,-135.0,0.0,11.0,48.40151,13.44927,333.3
38009,25.7,37.8,973.28,10.085,12.0,48.3991,13.45267,342.8,-112.0,23.5,36.8,974.334,-135.0,0.0,11.0,48.40151,13.44927,333.3
38009,25.7,37.8,973.263,10.135,12.0,48.3991,13.45267,342.7,-114.0,23.5,36.9,974.312,-135.0,0.0,11.0,48.40151,13.44927,333.7
38010,25.7,37.8,973.292,10.097,12.0,48.3991,13.45267,342.7,-111.0,23.5,36.9,974.322,-135.0,0.0,11.0,48.40151,13.44927,333.7
38010,25.7,37.8,973.282,10.109,12.0,48.3991,13.45267,342.7,-113.0,23.5,37.0,974.335,-135.0,0.0,11.0,48.40151,13.44927,333.7
38010,25.7,37.8,973.293,10.135,12.0,48.3991,13.45267,342.8,-112.0,23.5,37.0,974.327,-135.0,0.0,11.0,48.40151,13.44927,333.8
38011,25.7,37.8,973.282,10.085,12.0,48.3991,13.45267,342.8,-113.0,23.5,36.9,974.332,-135.0,0.0,11.0,48.40151,13.44927,333.8
38011,25.7,37.8,973.277,10.109,12.0,48.3991,13.45267,342.8,-113.0,23.5,36.8,974.31,-135.0,0.0,11.0,48.40151,13.44927,333.8
38011,25.7,37.8,973.287,10.159,12.0,48.3991,13.45267,342.8,-110.0,23.5,36.8,974.31,-135.0,0.0,11.0,48.40151,13.44927,333.9
38012,25.7,37.8,973.298,10.122,12.0,48.3991,13.45267,342.8,-112.0,23.5,36.7,974.31,-135.0,0.0,11.0,48.40151,13.44927,333.9
38012,25.7,37.8,973.312,10.122,12.0,48.3991,13.45267,342.8,-113.0,23.5,36.7,974.344,-135.0,0.0,11.0,48.40151,13.44927,333.9
38012,25.7,37.9,973.274,10.109,12.0,48.3991,13.45267,342.8,-114.0,23.5,36.8,974.283,-135.0,0.0,12.0,48.40151,13.44927,334.8
38013,25.7,37.9,973.272,10.109,12.0,48.3991,13.45267,342.8,-115.0,23.5,36.8,974.31,-135.0,0.0,12.0,48.40151,13.44927,334.8
38013,25.7,37.8,973.258,10.109,12.0,48.3991,13.45267,342.8,-117.0,23.5,37.0,974.345,-135.0,0.0,12.0,48.40151,13.44927,334.8
38013,25.7,37.9,973.281,10.098,12.0,48.3991,13.45267,342.8,-112.0,23.6,37.0,974.331,-135.0,0.0,12.0,48.40151,13.44926,335.7
38014,25.7,37.9,973.283,10.072,12.0,48.3991,13.45267,342.8,-112.0,23.6,36.9,974.321,-135.0,0.0,12.0,48.40151,13.44926,335.7
38014,25.7,37.9,973.294,10.148,12.0,48.3991,13.45267,342.8,-114.0,23.6,36.9,974.348,-135.0,0.0,12.0,48.40151,13.44926,335.7
38014,25.7,37.9,973.279,10.174,12.0,48.3991,13.45267,342.2,-113.0,23.6,36.9,974.341,-135.0,0.0,12.0,48.40151,13.44927,335.8
38015,25.7,37.9,973.287,10.122,12.0,48.3991,13.45267,342.2,-113.0,23.6,36.9,974.317,-135.0,0.0,12.0,48.40151,13.44927,335.8
38015,25.7,37.9,973.295,10.114,12.0,48.3991,13.45267,342.2,-112.0,23.6,37.0,974.351,-135.0,0.0,12.0,48.40151,13.44927,335.8
38015,25.7,37.9,973.32,10.098,12.0,48.3991,13.45267,342.0,-114.0,23.6,37.1,974.334,-135.0,0.0,12.0,48.40151,13.44927,335.8
38016,25.7,37.9,973.293,10.111,12.0,48.3991,13.45267,342.0,-116.0,23.6,37.2,974.376,-135.0,0.0,12.0,48.40151,13.44927,335.8
38016,25.7,37.9,973.342,10.135,12.0,48.3991,13.45267,342.0,-114.0,23.7,37.4,974.339,-135.0,0.0,12.0,48.40151,13.44927,335.8
38016,25.7,37.9,973.304,10.161,12.0,48.3991,13.45267,342.0,-112.0,23.7,37.7,974.341,-135.0,0.0,12.0,48.40151,13.44926,336.2
38017,25.7,37.9,973.313,10.159,12.0,48.3991,13.45267,342.0,-111.0,23.7,37.6,974.327,-135.0,0.0,12.0,48.40151,13.44926,336.2
38017,25.7,37.9,973.324,10.122,12.0,48.3991,13.45267,342.0,-110.0,23.7,37.5,974.343,-135.0,0.0,12.0,48.40151,13.44926,336.2
38017,25.7,37.9,973.297,10.085,12.0,48.3991,13.45267,342.2,-111.0,23.8,37.7,974.316,-135.0,0.0,12.0,48.40152,13.44926,336.5
38018,25.7,37.9,973.333,10.111,12.0,48.3991,13.45267,342.2,-111.0,23.8,37.6,974.298,-135.0,0.0,12.0,48.40152,13.44926,336.5
38018,25.7,37.9,973.314,10.109,12.0,48.3991,13.45267,342.2,-113.0,23.8,37.4,974.294,-135.0,0.0,12.0,48.40152,13.44926,336.5
38018,25.7,37.9,973.333,10.074,12.0,48.3991,13.45267,342.2,-111.0,23.8,37.3,974.312,-135.0,0.0,12.0,48.40152,13.44926,336.6
38019,25.7,37.9,973.319,10.098,12.0,48.3991,13.45267,342.2,-115.0,23.8,37.2,974.295,-135.0,0.0,12.0,48.40152,13.44926,336.6
38019,25.7,37.9,973.299,10.111,12.0,48.3991,13.45267,342.2,-115.0,23.8,37.4,974.312,-135.0,0.0,12.0,48.40152,13.44926,336.6
38019,25.7,37.9,973.323,10.085,12.0,48.3991,13.45267,342.4,-114.0,23.9,37.5,974.313,-135.0,0.0,12.0,48.40152,13.44926,336.7
38020,25.7,37.9,973.304,10.124,12.0,48.3991,13.45267,342.4,-113.0,23.9,37.3,974.34,-135.0,0.0,12.0,48.40152,13.44926,336.7
38020,25.7,37.9,973.3,10.098,12.0,48.3991,13.45267,342.4,-111.0,23.8,37.1,974.32,-135.0,0.0,12.0,48.40152,13.44926,336.7
38020,25.7,37.9,973.319,10.172,12.0,48.3991,13.45267,342.6,-112.0,23.8,36.9,974.311,-135.0,0.0,12.0,48.40152,13.44926,336.8
38021,25.7,37.9,973.308,10.085,12.0,48.3991,13.45267,342.6,-112.0,23.8,36.7,974.311,-135.0,0.0,12.0,48.40152,13.44926,336.8
38021,25.7,37.9,973.303,10.135,12.0,48.3991,13.45267,342.6,-111.0,23.8,36.6,974.287,-135.0,0.0,12.0,48.40152,13.44926,336.8
38021,25.7,37.9,973.305,10.085,12.0,48.3991,13.45267,342.6,-112.0,23.9,36.6,974.319,-135.0,0.0,12.0,48.40152,13.44926,336.7
38022,25.7,37.9,973.329,10.122,12.0,48.3991,13.45267,342.6,-111.0,23.9,36.8,974.356,-135.0,0.0,12.0,48.40152,13.44926,336.7
38022,25.7,37.9,973.294,10.122,12.0,48.3991,13.45267,342.6,-110.0,23.9,36.9,974.34,-135.0,0.0,12.0,48.40152,13.44926,336.7
38022,25.7,37.9,973.297,10.148,12.0,48.3991,13.45267,342.6,-110.0,23.9,36.9,974.337,-135.0,0.0,12.0,48.40152,13.44926,336.7
38023,25.7,37.9,973.305,10.111,12.0,48.3991,13.45267,342.6,-111.0,23.9,37.0,974.342,-135.0,0.0,12.0,48.40152,13.44926,336.7
38023,25.7,37.9,973.304,10.148,12.0,48.3991,13.45267,342.6,-109.0,23.9,37.0,974.303,-135.0,0.0,12.0,48.40152,13.44926,336.7
38023,25.7,37.9,973.302,10.098,12.0,48.3991,13.45267,342.6,-107.0,23.9,37.1,974.328,-135.0,0.0,12.0,48.40152,13.44926,336.6
38024,25.7,37.9,973.306,10.111,12.0,48.3991,13.45267,342.6,-107.0,24.0,37.1,974.341,-135.0,0.0,12.0,48.40152,13.44926,336.6
38024,25.7,37.9,973.296,10.085,12.0,48.3991,13.45267,342.6,-106.0,24.0,37.1,974.301,-135.0,0.0,12.0,48.40152,13.44926,336.6
38024,25.7,37.9,973.298,10.111,12.0,48.3991,13.45267,342.5,-108.0,24.0,37.2,974.335,-135.0,0.0,12.0,48.40152,13.44926,336.7
38025,25.7,37.9,973.318,10.122,12.0,48.3991,13.45267,342.5,-108.0,24.0,37.3,974.329,-135.0,0.0,12.0,48.40152,13.44926,336.7
38025,25.7,37.9,973.297,10.111,12.0,48.3991,13.45267,342.5,-108.0,24.0,37.3,974.328,-135.0,0.0,12.0,48.40152,13.44926,336.7
38025,25.7,37.9,973.285,10.135,12.0,48.3991,13.45267,342.4,-109.0,24.1,37.2,974.354,-135.0,0.0,12.0,48.40152,13.44926,336.8
38026,25.7,37.9,973.266,10.111,12.0,48.3991,13.45267,342.4,-110.0,24.1,37.0,974.354,-135.0,0.0,12.0,48.40152,13.44926,336.8
38026,25.7,37.9,973.303,10.111,12.0,48.3991,13.45267,342.4,-110.0,24.0,36.7,974.375,-135.0,0.0,12.0,48.40152,13.44926,336.8
38026,25.7,37.9,973.301,10.135,12.0,48.3991,13.45267,342.6,-111.0,24.0,36.7,974.323,-135.0,0.0,12.0,48.40152,13.44926,337.0
38027,25.7,37.9,973.309,10.061,12.0,48.3991,13.45267,342.6,-111.0,24.0,36.7,974.349,-135.0,0.0,12.0,48.40152,13.44926,337.0
38027,25.7,37.9,973.28,10.111,12.0,48.3991,13.45267,342.6,-111.0,24.1,36.8,974.337,-135.0,0.0,12.0,48.40152,13.44926,337.0
38027,25.7,37.9,973.29,10.098,12.0,48.3991,13.45267,342.7,-111.0,24.1,36.8,974.363,-135.0,0.0,12.0,48.40152,13.44926,337.2
38028,25.7,37.9,973.283,10.098,12.0,48.3991,13.45267,342.7,-111.0,24.2,36.7,974.36,-135.0,0.0,12.0,48.40152,13.44926,337.2
38028,25.7,37.9,973.288,10.148,12.0,48.3991,13.45267,342.7,-110.0,24.2,36.7,974.315,-135.0,0.0,12.0,48.40152,13.44926,337.2
38028,25.7,37.9,973.315,10.135,12.0,48.3991,13.45267,342.8,-109.0,24.2,36.6,974.275,-135.0,0.0,12.0,48.40152,13.44926,337.3
38029,25.7,37.9,973.285,10.098,12.0,48.3991,13.45267,342.8,-109.0,24.2,36.5,974.348,-135.0,0.0,12.0,48.40152,13.44926,337.3
38029,25.7,37.9,973.29,10.111,12.0,48.3991,13.45267,342.8,-108.0,24.2,36.5,974.332,-135.0,0.0,12.0,48.40152,13.44926,337.3
38029,25.7,37.9,973.309,10.148,12.0,48.3991,13.45267,342.6,-108.0,24.2,36.6,974.342,-135.0,0.0,12.0,48.40152,13.44926,337.5
38030,25.7,37.9,973.293,10.124,12.0,48.3991,13.45267,342.6,-108.0,24.3,36.6,974.314,-135.0,0.0,12.0,48.40152,13.44926,337.5
38030,25.7,37.9,973.284,10.161,12.0,48.3991,13.45267,342.6,-109.0,24.3,36.6,974.325,-135.0,0.0,12.0,48.40152,13.44926,337.5
38030,25.7,37.9,973.271,10.111,12.0,48.3991,13.45267,342.5,-108.0,24.4,36.7,974.357,-135.0,0.0,12.0,48.40152,13.44926,337.6
38031,25.7,37.9,973.266,10.135,12.0,48.3991,13.45267,342.5,-107.0,24.4,36.8,974.287,-135.0,0.0,12.0,48.40152,13.44926,337.6
38031,25.7,37.9,973.26,10.122,12.0,48.3991,13.45267,342.5,-107.0,24.5,37.0,974.352,-135.0,0.0,12.0,48.40152,13.44926,337.6
38031,25.7,37.9,973.268,10.085,12.0,48.3991,13.45267,342.6,-107.0,24.5,37.1,974.371,-135.0,0.0,12.0,48.40152,13.44926,337.7
38032,25.7,37.9,973.27,10.122,12.0,48.3991,13.45267,342.6,-107.0,24.6,37.1,974.342,-135.0,0.0,12.0,48.40152,13.44926,337.7
38032,25.7,37.9,973.278,10.111,12.0,48.3991,13.45267,342.6,-109.0,24.7,37.2,974.303,-135.0,0.0,12.0,48.40152,13.44926,337.7
38032,25.7,37.9,973.317,10.135,12.0,48.3991,13.45267,342.6,-110.0,24.7,37.2,974.305,-135.0,0.0,12.0,48.40152,13.44926,337.7
38033,25.7,37.9,973.301,10.111,12.0,48.3991,13.45267,342.6,-111.0,24.7,37.2,974.317,-135.0,0.0,12.0,48.40152,13.44926,337.7
38033,25.7,37.9,973.288,10.048,12.0,48.3991,13.45267,342.6,-109.0,24.8,37.2,974.29,-135.0,0.0,12.0,48.40152,13.44926,337.7
38033,25.7,37.9,973.293,10.085,12.0,48.3991,13.45267,342.5,-110.0,24.8,37.1,974.331,-135.0,0.0,12.0,48.40152,13.44926,337.7
38034,25.7,37.9,973.27,10.098,12.0,48.3991,13.45267,342.5,-110.0,24.9,37.0,974.302,-135.0,0.0,12.0,48.40152,13.44926,337.7
38034,25.7,37.9,973.3,10.122,12.0,48.3991,13.45267,342.5,-110.0,24.9,36.5,974.321,-135.0,0.0,12.0,48.40152,13.44926,337.7
38034,25.7,37.9,973.31,10.111,12.0,48.3991,13.45267,342.5,-110.0,24.9,36.1,974.287,-135.0,0.0,12.0,48.40152,13.44926,337.7
38035,25.7,37.9,973.307,10.098,12.0,48.3991,13.45267,342.5,-110.0,24.9,35.8,974.332,-135.0,0.0,12.0,48.40152,13.44926,337.7
38035,25.7,37.9,973.281,10.148,12.0,48.3991,13.45267,342.5,-110.0,24.9,35.7,974.322,-135.0,0.0,12.0,48.40152,13.44926,337.7
38035,25.7,38.0,973.316,10.111,12.0,48.3991,13.45267,342.4,-110.0,25.0,35.6,974.328,-135.0,0.0,12.0,48.40152,13.44926,337.7
38036,25.7,37.9,973.288,10.159,12.0,48.3991,13.45267,342.4,-110.0,25.0,35.5,974.298,-135.0,0.0,12.0,48.40152,13.44926,337.7
38036,25.7,38.0,973.303,10.111,12.0,48.3991,13.45267,342.4,-111.0,25.0,35.5,974.316,-135.0,0.0,12.0,48.40152,13.44926,337.7
38036,25.7,38.0,973.308,10.124,12.0,48.3991,13.45267,342.3,-110.0,25.1,35.7,974.322,-135.0,0.0,12.0,48.40152,13.44926,337.7
38037,25.7,38.0,973.287,10.137,12.0,48.3991,13.45267,342.3,-109.0,25.1,35.9,974.3,-135.0,0.0,12.0,48.40152,13.44926,337.7
38037,25.7,38.0,973.316,10.124,12.0,48.3991,13.45267,342.3,-110.0,25.2,36.0,974.292,-135.0,0.0,12.0,48.40152,13.44926,337.7
38037,25.7,38.0,973.311,10.161,12.0,48.3991,13.45267,342.3,-111.0,25.2,36.1,974.303,-135.0,0.0,12.0,48.40152,13.44926,337.6
38038,25.7,38.0,973.316,10.161,12.0,48.3991,13.45267,342.3,-110.0,25.3,36.1,974.311,-135.0,0.0,12.0,48.40152,13.44926,337.6
38038,25.7,38.0,973.305,10.148,12.0,48.3991,13.45267,342.3,-111.0,25.3,36.1,974.32,-135.0,0.0,12.0,48.40152,13.44926,337.6
38038,25.7,38.0,973.312,10.124,12.0,48.3991,13.45267,342.3,-111.0,25.3,36.0,974.334,-135.0,0.0,12.0,48.40152,13.44926,338.1
38039,25.7,38.0,973.313,10.074,12.0,48.3991,13.45267,342.3,-111.0,25.4,35.9,974.281,-135.0,0.0,12.0,48.40152,13.44926,338.1
38039,25.7,38.0,973.295,10.122,12.0,48.3991,13.45267,342.3,-111.0,25.4,35.7,974.258,-135.0,0.0,12.0,48.40152,13.44926,338.1
38039,25.7,38.0,973.281,10.122,12.0,48.3991,13.45267,342.2,-110.0,25.4,35.5,974.274,-135.0,0.0,12.0,48.40151,13.44926,338.2
38040,25.7,38.0,973.285,10.135,12.0,48.3991,13.45267,342.2,-109.0,25.4,35.3,974.261,-135.0,0.0,12.0,48.40151,13.44926,338.2
38040,25.7,38.0,973.274,10.111,12.0,48.3991,13.45267,342.2,-108.0,25.4,35.2,974.272,-135.0,0.0,12.0,48.40151,13.44926,338.2
38040,25.7,38.0,973.274,10.111,12.0,48.3991,13.45267,342.6,-108.0,25.3,34.9,974.337,-135.0,0.0,12.0,48.40151,13.44926,338.0
38041,25.7,38.0,973.308,10.098,12.0,48.3991,13.45267,342.6,-107.0,25.3,34.7,974.355,-135.0,0.0,12.0,48.40151,13.44926,338.0
38041,25.7,38.0,973.275,10.124,12.0,48.3991,13.45267,342.6,-106.0,25.2,34.6,974.301,-135.0,0.0,12.0,48.40151,13.44926,338.0
38041,25.7,38.0,973.274,10.06,12.0,48.3991,13.45267,342.5,-106.0,25.2,34.6,974.308,-135.0,0.0,12.0,48.40151,13.44926,337.9
38042,25.7,38.0,973.308,10.148,12.0,48.3991,13.45267,342.5,-107.0,25.2,34.6,974.278,-135.0,0.0,12.0,48.40151,13.44926,337.9
38042,25.7,38.0,973.317,10.111,12.0,48.3991,13.45267,342.5,-107.0,25.2,34.7,974.313,-135.0,0.0,12.0,48.40151,13.44926,337.9
38042,25.7,38.0,973.288,10.124,12.0,48.3991,13.45267,342.5,-107.0,25.2,34.7,974.303,-135.0,0.0,12.0,48.40151,13.44926,337.6
38043,25.7,38.0,973.266,10.135,12.0,48.3991,13.45267,342.5,-108.0,25.2,34.8,974.318,-135.0,0.0,12.0,48.40151,13.44926,337.6
38043,25.7,38.0,973.268,10.124,12.0,48.3991,13.45267,342.5,-108.0,25.3,34.8,974.295,-135.0,0.0,12.0,48.40151,13.44926,337.6
38043,25.7,38.0,973.274,10.111,12.0,48.3991,13.45267,342.4,-109.0,25.3,34.8,974.284,-135.0,0.0,12.0,48.40151,13.44926,337.1
38044,25.7,38.0,973.3,10.122,12.0,48.3991,13.45267,342.4,-108.0,25.4,34.8,974.28,-135.0,0.0,12.0,48.40151,13.44926,337.1
38044,25.7,38.0,973.288,10.137,12.0,48.3991,13.45267,342.4,-108.0,25.3,34.8,974.286,-135.0,0.0,12.0,48.40151,13.44926,337.1
38044,25.7,38.0,973.286,10.135,12.0,48.3991,13.45267,342.4,-109.0,25.3,34.6,974.279,-135.0,0.0,12.0,48.40151,13.44926,336.9
38045,25.7,38.0,973.282,10.137,12.0,48.3991,13.45267,342.4,-107.0,25.3,34.6,974.272,-135.0,0.0,12.0,48.40151,13.44926,336.9
38045,25.7,38.0,973.286,10.048,12.0,48.3991,13.45267,342.4,-109.0,25.3,34.5,974.32,-135.0,0.0,12.0,48.40151,13.44926,336.9
38045,25.7,38.0,973.251,10.124,12.0,48.3991,13.45267,342.4,-109.0,25.3,34.4,974.321,-135.0,0.0,12.0,48.40151,13.44926,336.5
38046,25.7,38.0,973.269,10.109,12.0,48.3991,13.45267,342.4,-109.0,25.3,34.4,974.342,-135.0,0.0,12.0,48.40151,13.44926,336.5
38046,25.7,38.0,973.246,10.151,12.0,48.3991,13.45267,342.4,-108.0,25.3,34.5,974.33,-135.0,0.0,12.0,48.40151,13.44926,336.5
38046,25.7,38.0,973.281,10.111,12.0,48.3991,13.45267,342.4,-110.0,25.3,34.6,974.342,-135.0,0.0,12.0,48.40151,13.44925,336.4
38047,25.7,38.0,973.268,10.151,12.0,48.3991,13.45267,342.4,-108.0,25.2,34.5,974.369,-135.0,0.0,12.0,48.40151,13.44925,336.4
38047,25.7,38.0,973.281,10.135,12.0,48.3991,13.45267,342.4,-110.0,25.2,34.6,974.327,-135.0,0.0,12.0,48.40151,13.44925,336.4
38047,25.7,38.0,973.25,10.137,11.0,48.3991,13.45267,342.4,-110.0,25.2,34.8,974.295,-135.0,0.0,12.0,48.40151,13.44925,336.3
38048,25.7,38.0,973.234,10.122,11.0,48.3991,13.45267,342.4,-110.0,25.2,34.9,974.326,-135.0,0.0,12.0,48.40151,13.44925,336.3
38048,25.7,38.0,973.281,10.137,11.0,48.3991,13.45267,342.4,-106.0,25.2,35.0,974.316,-135.0,0.0,12.0,48.40151,13.44925,336.3
38048,25.7,38.0,973.261,10.109,12.0,48.3991,13.45266,342.5,-106.0,25.2,34.9,974.286,-135.0,0.0,12.0,48.40151,13.44925,336.1
38049,25.7,38.0,973.289,10.111,12.0,48.3991,13.45266,342.5,-107.0,25.1,34.8,974.295,-135.0,0.0,12.0,48.40151,13.44925,336.1
38049,25.7,38.0,973.296,10.174,12.0,48.3991,13.45266,342.5,-106.0,25.1,34.9,974.316,-135.0,0.0,12.0,48.40151,13.44925,336.1
38049,25.7,38.0,973.271,10.111,12.0,48.3991,13.45266,342.6,-106.0,25.1,34.8,974.315,-135.0,0.0,12.0,48.40151,13.44925,336.0
38050,25.7,38.0,973.291,10.111,12.0,48.3991,13.45266,342.6,-107.0,25.1,34.7,974.38,-135.0,0.0,12.0,48.40151,13.44925,336.0
38050,25.7,38.0,973.267,10.122,12.0,48.3991,13.45266,342.6,-111.0,25.0,34.8,974.324,-135.0,0.0,12.0,48.40151,13.44925,336.0
38050,25.7,38.0,973.28,10.135,12.0,48.3991,13.45266,342.6,-111.0,25.0,34.9,974.332,-135.0,0.0,12.0,48.40151,13.44925,335.8
38051,25.7,38.0,973.262,10.098,12.0,48.3991,13.45266,342.6,-112.0,25.0,35.1,974.325,-135.0,0.0,12.0,48.40151,13.44925,335.8
38051,25.7,38.0,973.258,10.137,12.0,48.3991,13.45266,342.6,-111.0,25.0,35.1,974.34,-135.0,0.0,12.0,48.40151,13.44925,335.8
38051,25.7,38.0,973.237,10.147,12.0,48.3991,13.45266,342.6,-110.0,25.0,35.1,974.302,-135.0,0.0,12.0,48.40151,13.44925,335.5
38052,25.7,38.0,973.268,10.135,12.0,48.3991,13.45266,342.6,-107.0,25.0,35.1,974.303,-135.0,0.0,12.0,48.40151,13.44925,335.5
38052,25.7,38.0,973.24,10.135,12.0,48.3991,13.45266,342.6,-110.0,25.0,35.1,974.295,-135.0,0.0,12.0,48.40151,13.44925,335.5
38052,25.7,38.0,973.213,10.111,12.0,48.3991,13.45266,342.8,-109.0,25.0,35.2,974.324,-135.0,0.0,12.0,48.40151,13.44925,335.3
38053,25.7,38.0,973.247,10.124,12.0,48.3991,13.45266,342.8,-110.0,25.0,35.4,974.335,-135.0,0.0,12.0,48.40151,13.44925,335.3
38053,25.8,38.0,973.289,10.087,12.0,48.3991,13.45266,342.8,-107.0,25.0,35.7,974.35,-135.0,0.0,12.0,48.40151,13.44925,335.3
38053,25.7,38.0,973.272,10.098,12.0,48.39911,13.45267,342.4,-111.0,25.0,35.8,974.307,-135.0,0.0,12.0,48.40151,13.44925,335.1
38054,25.8,38.0,973.256,10.111,12.0,48.39911,13.45267,342.4,-111.0,25.0,35.8,974.322,-135.0,0.0,12.0,48.40151,13.44925,335.1
38054,25.8,38.0,973.312,10.111,12.0,48.39911,13.45267,342.4,-109.0,25.0,35.9,974.307,-135.0,0.0,12.0,48.40151,13.44925,335.1
38054,25.8,38.0,973.283,10.148,12.0,48.39911,13.45267,342.3,-109.0,25.0,35.8,974.319,-135.0,0.0,12.0,48.40151,13.44925,335.1
38055,25.7,38.0,973.249,10.161,12.0,48.39911,13.45267,342.3,-108.0,24.9,35.8,974.33,-135.0,0.0,12.0,48.40151,13.44925,335.1
38055,25.7,38.0,973.299,10.098,12.0,48.39911,13.45267,342.3,-108.0,25.0,35.8,974.302,-135.0,0.0,12.0,48.40151,13.44925,335.1
